код ТТ;Название ТТ;Широта;Долгота;Продажи;Кластер;Нов продажи с корректировкой 25;Топ/аут;Потенциал продаж;Субканал (формат);Ассортимент,добавить sku:;Цена, снизить sku:;Выкладка на ХП, добавить:;Выкладка на ТП, добавить:;Оборудование, добавить:;ДМП, добавить:
N*55175219;Магнит Макера;55,18170959;61,33222223;31.9575724332493;ПродуктСО433;67,97309349;0;0,2;Конвиниенс;10;;29;1;;
294520000339744;Магнит Лондон;55,16294577;61,30056791;52.387813293262;ПродуктСО503;52,38781329;1;0;Конвиниенс;;;;;;
298790001182738;Магнит Ракушник;55,1649;61,286068;51.545351096398;ПродуктСО503;51,5453511;1;0;Конвиниенс;;;;;;
298790001182747;Магнит Щербакты;55,179226;61,35203;50.0093462366716;ПродуктСО423;84,97685168;0;0,2;Конвиниенс;;;9;;;
N*551752083;Магнит Эладио;55,1629026560113;61,388416942209;54.8771198073131;ПродуктСО423;89,84462525;0;0,2;Конвиниенс;10;;26;18;;
294520000588701;Магнит Артуа;55,1820831298828;61,4353523254395;125.602207098903;ПродуктСО523;125,6022071;1;0;Конвиниенс;;;;;;
294520003795943;Магнит Радхан;55,18031311;61,4283371;275.737257507249;ПродуктСО523;275,7372575;1;0;Конвиниенс;;;;;;
294520800813799;Магнит Ончетта;55,1748365163803;61,4164066314697;243.204502952113;ПродуктСО423;243,204503;1;0;Конвиниенс;;;;;;
298790000866857;Магнит Тиник;55,1635673;61,4215964;86.918376931466;ПродуктСО432;103,2690948;0;0,2;Конвиниенс;;;14;4;;2
298790000866858;Магнит Голова;55,1630383;61,4111925;67.9097138034018;ПродуктСО422;74,70068518;0;0,1;Конвиниенс;;;29;;;
298790000884038;Магнит Пионерка;55,0361590083416;61,3692158460617;102.778819550394;ПродуктСО523;112,8544541;0;0,098032207;Конвиниенс;5;;25;35;;
298790000913596;Магнит Титония;55,1852823;61,4200258;86.5036455364663;ПродуктСО523;112,8544541;0;0,2;Конвиниенс;3;;29;;;
298790001000282;Магнит Периодика;55,1719345308163;61,416158862412;110.946341787472;ПродуктСО513;110,9463418;1;0;Конвиниенс;;;;;;
298790001182753;Магнит Челяба;55,18622;61,43587;117.750804956695;ПродуктСО523;117,750805;1;0;Конвиниенс;;;;;;
298790001192876;Магнит Новыйузень;55,17989;61,43552;84.4359193855459;ПродуктСО513;98,83379452;0;0,2;Конвиниенс;;;10;;;
N*551752822;Магнит Лиондор;55,1761888;61,4279018;152.288383632586;ПродуктСО523;152,2883836;1;0;Конвиниенс;;;;;;
N*551754255;Магнит Лежак;55,1693227;61,4157383;78.1664880038164;ПродуктСО523;112,8544541;0;0,2;Конвиниенс;3;;29;29;;
298790001184085;Пятёрочка;55,25767;61,402195;66.4980814058736;ПродуктСО413;82,35002502;0;0,2;Конвиниенс;10;;4;8;;
1911062534;Магнит Румянцева;55,2513542175293;61,3803024291992;164.37939432129;ПродуктСО423;164,3793943;1;0;Конвиниенс;;;;;;
298790000880202;Магнит Прасковья;55,245555;61,3970171;122.390959357934;ПродуктСО523;122,3909594;1;0;Конвиниенс;;;;;;
298790000890254;Магнит Трапезарь;55,250544;61,3972366;101.45282775234;ПродуктСО523;112,8544541;0;0,112383525;Конвиниенс;;;2;;;9
298790001176307;Магнит Шарлоттхарбор;55,246216;61,387856;198.467408937722;ПродуктСО523;198,4674089;1;0;Конвиниенс;;;;;;
298790001182746;Магнит Эмметсбург;55,253212;61,380184;128.320134019639;ПродуктСО523;128,320134;1;0;Конвиниенс;;;;;;
294520000850400;Магнит Астрофитум;55,24876189;61,39969908;45.1355383269371;ПродуктСО423;80,10304377;0;0,2;Конвиниенс;;;29;23;;2
298790000880318;Магнит Боков;55,1801658864526;61,2965264179668;146.890922680575;ПродуктСО423;146,8909227;1;0;Конвиниенс;;;;;;
298790001182737;Магнит Сереброполь;55,178933;61,286779;217.555771204243;ПродуктСО533;217,5557712;1;0;Конвиниенс;;;;;;
294520000515791;Магнит Руно;55,18154118;61,3047452;81.3160223335627;ПродуктСО423;116,5583515;0;0,2;Конвиниенс;;10;1;3;;
298790000807901;Магнит Снежок;55,1779363187373;61,2979341682559;86.2635853587354;ПродуктСО423;116,5583515;0;0,2;Конвиниенс;;;29;;;
298790001006032;Магнит Землевладелица;55,1876710089785;61,2866939976812;91.4990041399795;ПродуктСО533;132,4588263;0;0,2;Конвиниенс;;;1;33;;
298790001192877;Магнит Рукель;55,18517;61,302967;76.8739231040552;ПродуктСО433;120,0517368;0;0,2;Конвиниенс;;;1;;;
298790000956278;Магнит Антифраз;55,1711362592566;61,2957472289514;88.5617792985851;ПродуктСО503;88,5617793;1;0;Конвиниенс;;;;;;
682204;Магнит Гламурный;55,183991;61,29395093;123.145740722907;ПродуктСО443;153,2682432;0;0,2;Конвиниенс;10;;1;35;;
298790001000065;Пятёрочка Х5;55,1864166259766;61,393741607666;134.141282579055;ПродуктСО533;134,1412826;1;0;Конвиниенс;;;;;;
298790001240353;Пятёрочка;55,182896;61,373825;43.3048790815125;ПродуктСО413;82,35002502;0;0,2;Конвиниенс;2;;2;20;;
298790001184083;Пятёрочка;55,158009;61,398978;68.792963149449;ПродуктСО514;98,11505732;0;0,2;Конвиниенс;10;;14;10;;
298790001271068;Пятёрочка;55,1792601;61,398557;49.7258676268362;ПродуктСО503;50,23471114;0;0,010232974;Конвиниенс;10;;;29;;
298790001182755;Магнит Катонсвилл;55,1843;61,37911;154.851834680572;ПродуктСО543;154,8518347;1;0;Конвиниенс;;;;;;
1911017537;Магнит Водолей;55,1797756;61,4046535;87.3929673621926;ПродуктСО523;112,8544541;0;0,2;Конвиниенс;;;26;;;
298790001019234;Магнит Гленко;55,1872099095644;61,4014036953449;120.923279979211;ПродуктСО523;120,92328;1;0;Конвиниенс;;;;;;
298790001068919;Магнит Ньюри;55,1650715;61,4008526;45.6152124759699;ПродуктСО513;75,26535083;0;0,2;Конвиниенс;10;;6;2;;
294520000661183;Магнит Кедровый;55,2877922058105;61,5161209106445;186.352037116787;ПродуктСО521;186,3520371;1;0;Конвиниенс;;;;;;
294520800835617;Магнит Пярну;55,248193;61,390146;121.038886474736;ПродуктСО423;121,0388865;1;0;Конвиниенс;;;;;;
298790000956236;Магнит Перебой;55,25870225;61,40193131;97.4678583565916;ПродуктСО523;112,8544541;0;0,2;Конвиниенс;7;;28;;;9
298790001126981;Магнит Освободительница;55,2472198;61,3741816;103.527307821996;ПродуктСО533;132,4588263;0;0,2;Конвиниенс;;;24;1;;
682203;Магнит Довиль;55,2586517333984;61,3767738342285;124.589149152436;ПродуктСО533;132,4588263;0;0,063165028;Конвиниенс;;;1;;;
6822124;Магнит Муссон;55,26176794;61,39725499;117.954154119595;ПродуктСО523;117,9541541;1;0;Конвиниенс;;;;;;
682287;Магнит Утиве;55,2584264;61,3847861;138.208131140215;ПродуктСО523;138,2081311;1;0;Конвиниенс;;;;;;
298790001126487;Магнит Поддев;55,264282;61,389385;108.424337489918;ПродуктСО533;132,4588263;0;0,2;Конвиниенс;;;15;;;
N*551753080;Магнит Баринас;55,24124482;61,37486617;147.438149357131;ПродуктСО523;147,4381494;1;0;Конвиниенс;;;;;;
298790001182741;Магнит Эльмсфорд;55,190105;61,331364;102.654512341747;ПродуктСО543;123,173728;0;0,2;Конвиниенс;;;5;22;;
298790001192875;Магнит Ракитовая;55,201998;61,320546;269.026836797898;ПродуктСО433;269,0268368;1;0;Конвиниенс;;;;;;
682280;Магнит Корсика;55,1946616;61,3470783;153.258163976762;ПродуктСО533;153,258164;1;0;Конвиниенс;;;;;;
N*55175383;Магнит Скрепка;55,1998329162598;61,3247489929199;176.042398836844;ПродуктСО433;176,0423988;1;0;Конвиниенс;;;;;;
294520000677301;Магнит Алансон;55,1982421875;61,3382453918457;109.989673024149;ПродуктСО533;132,4588263;0;0,2;Конвиниенс;;10;26;;;
294520000887884;Магнит Лордерон;55,193790435791;61,3423118591309;75.4842317190195;ПродуктСО523;112,8544541;0;0,2;Конвиниенс;;;29;;;
298790000862997;Магнит Ириомотэ;55,19432505;61,35740777;103.554474663609;ПродуктСО523;112,8544541;0;0,089807606;Конвиниенс;;;29;;;
298790000924365;Магнит Фондан;55,1944115;61,3141785;175.783942777367;ПродуктСО423;175,7839428;1;0;Конвиниенс;;;;;;
294520000266280;Магнит Харон;55,18572048;61,33242321;27.7175262325676;ПродуктСО523;61,57386246;0;0,2;Конвиниенс;8;;25;7;;
6822254;Магнит Альзок;55,194995880127;61,3305435180664;39.1111776135247;ПродуктСО523;72,96751385;0;0,2;Конвиниенс;10;;24;;;
298790000856394;Магнит Бестиарий;55,1915998035806;61,3775397464633;93.8347535880458;ПродуктСО423;116,5583515;0;0,2;Конвиниенс;;;9;;;
294520000347011;Магнит Цефей;55,12244866;61,46944765;131.259553525044;ПродуктСО423;131,2595535;1;0;Конвиниенс;;;;;;
294520000688712;Магнит Изола;55,12105152;61,46963557;142.489842126886;ПродуктСО423;142,4898421;1;0;Конвиниенс;;;;;;
298790000996724;Магнит Актуру;55,1232354;61,465769;145.727290243101;ПродуктСО423;145,7272902;1;0;Конвиниенс;;;;;;
298790001192889;Магнит Фирозабад;55,121088;61,51328;83.2613742428206;ПродуктСО423;116,5583515;0;0,2;Конвиниенс;;;10;2;;6
N*551753157;Магнит Горелов;55,1223010650394;61,5145903734215;117.479644683256;ПродуктСО423;117,4796447;1;0;Конвиниенс;;;;;;
298790001088539;Пятерочка Х5;55,144343230944;61,4135071635246;100.270348378454;ПродуктСО533;132,4588263;0;0,2;Конвиниенс;10;;1;35;;
298790000886111;Магнит Назначение;55,1405599406063;61,4330898219818;139.598093652681;ПродуктСО523;139,5980937;1;0;Конвиниенс;;;;;;
298790000975802;Магнит Змееборец;55,1524030421618;61,4099130034447;75.750785327832;ПродуктСО522;107,8619653;0;0,2;Конвиниенс;;;4;;;
298790001182752;Магнит Подношение;55,155319;61,366307;68.2255595481148;ПродуктСО513;98,83379452;0;0,2;Конвиниенс;;;12;;;
298790001225817;Магнит Передерживание;55,145998;61,411546;101.543792930362;ПродуктСО523;112,8544541;0;0,111387027;Конвиниенс;;;5;;;
298790001184081;Пятёрочка;55,206796;61,284326;81.5161047321238;ПродуктСО513;98,83379452;0;0,2;Конвиниенс;9;;;33;1;
N295629;Пятерочка-5568;55,2342987060547;61,3012199401855;100.021242115297;ПродуктСО513;100,0212421;1;0;Конвиниенс;;;;;;
298790001316276;Магнит Огнеполье;55,20898;61,308087;66.6523092357505;ПродуктСО423;116,5583515;0;0,2;Конвиниенс;;;1;;;
298790001044835;Магнит Сословие;55,2183515023974;61,2978312000632;131.841312873318;ПродуктСО523;131,8413129;1;0;Конвиниенс;;;;;;
298790001050871;Магнит Россошанский;55,240018;61,3099775;155.271317987115;ПродуктСО522;155,271318;1;0;Конвиниенс;;;;;;
298790001182742;Магнит Учкуприк;55,234974;61,29846;141.416135354543;ПродуктСО423;141,4161354;1;0;Конвиниенс;;;;;;
298790001225819;Магнит Кулверсити;55,2180061340332;61,2900505065918;144.273853875387;ПродуктСО533;144,2738539;1;0;Конвиниенс;;;;;;
298790001234157;Магнит Хорнема;55,217249;61,301044;132.404556735512;ПродуктСО543;132,4045567;1;0;Конвиниенс;;;;;;
298790001271194;Магнит;55,209159;61,297648;60.2320525203595;ПродуктСО423;116,5583515;0;0,2;Конвиниенс;;;1;;;
6822269;Магнит Савка;55,20846833;61,30326745;105.765137365097;ПродуктСО423;116,5583515;0;0,102048883;Конвиниенс;;;1;;;
294520000398192;Магнит Бейвеля;55,19141219;61,27955193;57.6158185746273;ПродуктСО543;94,56793697;0;0,2;Конвиниенс;10;10;1;35;;
298790000808899;Магнит Минком;55,20913369;61,29360164;36.3440919906083;ПродуктСО423;71,31159743;0;0,2;Конвиниенс;10;;29;2;;
298790000839924;Магнит Гумма;55,18948803;61,27654116;20.1876543867432;ПродуктСО503;35,25806773;0;0,2;Конвиниенс;1;;;;;
N*551754194;Магнит Гайтан;55,2348818;61,3030774;93.1939210866615;ПродуктСО433;120,0517368;0;0,2;Конвиниенс;;;16;;;7
N*551754264;Магнит Лайфстронг;55,1778648451801;61,2590793147683;50.8398419208592;ПродуктСО523;84,69617815;0;0,2;Конвиниенс;10;;29;;;
298790001329234;ТС Пятерочка;55,165678;61,531543;212.518345600145;ПродуктСО414;212,5183456;1;0;Конвиниенс;;;;;;
298790001329281;ТС Пятерочка;55,113364;61,458743;71.6403846531348;ПродуктСО513;98,83379452;0;0,2;Конвиниенс;;;13;7;;2
298790001329287;ТС Пятерочка;55,171879;61,441963;57.7758835468119;ПродуктСО414;84,52185922;0;0,2;Конвиниенс;7;;19;;;
298790001182759;Магнит Дакапо;55,039445;61,377823;66.3010973011826;ПродуктСО513;98,83379452;0;0,2;Конвиниенс;;;1;20;;
298790001107104;Пятерочка Х5;55,1477823620661;61,4162269234657;58.7944663180905;ПродуктСО513;98,83379452;0;0,2;Конвиниенс;10;;29;27;;
1911017540;Магнит Белорецкий;55,1231040695075;61,3672484457493;123.267053432676;ПродуктСО423;123,2670534;1;0;Конвиниенс;;;;;;
294520000930242;Магнит Камень;55,11715574;61,35495236;152.405919185576;ПродуктСО433;152,4059192;1;0;Конвиниенс;;;;;;
298790001182748;Магнит Коммунарск;55,11353;61,346573;100.99382563093;ПродуктСО443;153,2682432;0;0,2;Конвиниенс;2;;9;16;;
298790001296935;Магнит;55,126452;61,365902;67.9539643376201;ПродуктСО423;116,5583515;0;0,2;Конвиниенс;;;5;;;
298790001300468;Магнит;55,13566;61,39349;98.0563320811381;ПродуктСО522;107,8619653;0;0,1;Конвиниенс;;;1;;;
N*551754191;Магнит Негелия;55,1144559;61,3479182;85.0616499730859;ПродуктСО433;120,0517368;0;0,2;Конвиниенс;;;22;2;;
298790001162012;Магнит Ерментау;55,1486488;61,3750252;42.1921966978137;ПродуктСО523;76,04853293;0;0,2;Конвиниенс;10;;7;;;
298790001213464;Магнит Патиала;55,143312;61,395169;62.1732150336304;ПродуктСО523;112,8544541;0;0,2;Конвиниенс;;;1;;;
298790001321454;Магнит Долгодеревенское;55,112206;61,363935;193.159689937189;ПродуктСО523;193,1596899;1;0;Конвиниенс;;;;;;
N*55175159;Магнит Бургац;55,1212269952521;61,3755415007472;77.4030000724891;ПродуктСО433;120,0517368;0;0,2;Конвиниенс;;;25;12;;
294020000054904;Монетка;55,1623244;61,4419577;15.4373565423692;ПродуктСО503;30,50776988;0;0,2;Конвиниенс;8;10;;35;;
294520000537656;Монетка;55,1160034296921;61,3518036156893;15.6295401420847;ПродуктСО513;45,2796785;0;0,2;Конвиниенс;10;10;25;35;;
294520000910690;Монетка;55,24214939;61,37620972;66.1724342324956;ПродуктСО413;82,35002502;0;0,2;Конвиниенс;10;;26;35;;
294520000977907;Монетка;55,1793899536133;61,3485565185547;21.719532037419;ПродуктСО413;46,42453954;0;0,2;Конвиниенс;10;;25;35;;
294520000977908;Монетка;55,1246734254739;61,4345621690154;44.7502297207235;ПродуктСО503;50,23471114;0;0,122557615;Конвиниенс;10;;;35;;
294520000977911;Монетка;55,1584144129273;61,3809498399496;14.2940033875397;ПродуктСО413;38,99901089;0;0,2;Конвиниенс;10;;;35;1;
294520000977912;Монетка;55,1753807067871;61,3124351501465;15.7539141003616;ПродуктСО413;40,45892161;0;0,2;Конвиниенс;10;;29;35;;
294520003798505;Монетка;55,19228373;61,28956576;21.6881685203954;ПродуктСО413;46,39317603;0;0,2;Конвиниенс;10;;;35;1;
298790000881675;Монетка;55,1781315382914;61,3363379985094;96.7672277263439;ПродуктСО413;96,76722773;1;0;Конвиниенс;;;;;;
298790000892594;Монетка;55,2088086;61,2908478;31.786888865997;ПродуктСО423;66,75439431;0;0,2;Конвиниенс;10;;29;35;;
298790000892612;Монетка;55,1608314637912;61,4046723023057;8.81259289130466;ПродуктСО403;8,812592891;1;0;Конвиниенс;;;;;;
298790000925793;Монетка;55,1878717;61,2962936;19.4081896162154;ПродуктСО413;44,11319712;0;0,2;Конвиниенс;10;;13;35;;
298790000925797;Монетка;55,1457801;61,381382;16.3495323236278;ПродуктСО503;31,41994567;0;0,2;Конвиниенс;10;;;35;;
298790000925798;Монетка;55,19491798;61,33384719;65.7107758027441;ПродуктСО413;82,35002502;0;0,2;Конвиниенс;10;;20;35;;
298790000925801;Монетка;55,1654919;61,4597859;44.3006964026593;ПродуктСО513;73,95083476;0;0,2;Конвиниенс;10;;;35;;
298790000958729;Монетка;55,1666851058985;61,294325595747;26.1709775030042;ПродуктСО412;43,82692879;0;0,2;Конвиниенс;10;;;35;;
298790000964211;Монетка;55,183179;61,442133;33.9970002627259;ПродуктСО513;63,64713862;0;0,2;Конвиниенс;10;;23;35;;
298790000981642;Монетка;55,184661037943;61,3861429318786;21.5969801767308;ПродуктСО413;46,30198768;0;0,2;Конвиниенс;10;;26;35;;
298790000989316;Монетка;55,1947772751406;61,3090015947819;33.7825345065216;ПродуктСО413;58,48754201;0;0,2;Конвиниенс;10;;;35;1;
298790001003646;Монетка;55,1960154309845;61,4841501787305;58.6512703521137;ПродуктСО513;98,83379452;0;0,2;Конвиниенс;10;;;35;;
298790001090285;Монетка;55,1394563920166;61,4053505659103;36.369260788315;ПродуктСО513;66,01939914;0;0,2;Конвиниенс;10;;20;35;;
298790001191110;Монетка;55,184042;61,404952;125.992613547312;ПродуктСО413;125,9926135;1;0;Конвиниенс;;;;;;
298790001191117;Монетка;55,130503;61,452733;47.7117712862962;ПродуктСО503;50,23471114;0;0,052878772;Конвиниенс;10;;;35;;
298790001191121;Монетка;55,177442;61,486501;26.2511656133206;ПродуктСО513;55,90130397;0;0,2;Конвиниенс;10;;22;35;;
298790001191126;Монетка;55,1256121;61,4597906;17.3341251134749;ПродуктСО513;46,98426347;0;0,2;Конвиниенс;10;;13;35;;
298790001191128;Монетка;55,139416;61,381003;12.7899578245484;ПродуктСО503;27,86037117;0;0,2;Конвиниенс;10;;;35;;
298790001191146;Монетка;55,142607;61,389815;19.7573096316276;ПродуктСО503;34,82772297;0;0,2;Конвиниенс;10;;;35;;
298790001191147;Монетка;55,1730893;61,3599807;13.0460719027349;ПродуктСО411;14,35067909;0;0,1;Конвиниенс;;;;34;1;
298790001191152;Монетка;55,195061;61,352859;42.4628270936742;ПродуктСО413;82,35002502;0;0,2;Конвиниенс;10;;29;35;;
298790001309817;Монетка;55,141754;61,434464;33.3730998810406;ПродуктСО513;63,02323824;0;0,2;Конвиниенс;10;;29;35;;
298790001309818;Монетка;55,189712;61,290147;15.4805282205661;ПродуктСО413;40,18553573;0;0,2;Конвиниенс;10;;;35;1;
298790001331598;Монетка;55,194044;61,338944;17.0500276182432;ПродуктСО413;41,75503513;0;0,2;Конвиниенс;10;;27;35;;
298790001331599;Монетка;55,179277;61,328649;8.3390970659185;ПродуктСО413;33,04410457;0;0,2;Конвиниенс;10;;26;35;;
N*55056000;Монетка;55,1434937971285;61,446802765131;18.5944595898704;ПродуктСО504;32,23127569;0;0,2;Конвиниенс;10;;;35;;
N*55056001;Монетка;55,18803621;61,38590853;20.9118038647015;ПродуктСО413;45,61681137;0;0,2;Конвиниенс;10;;;35;1;
N*55056013;Монетка;55,18834904;61,27573873;37.2453024562432;ПродуктСО413;61,95030996;0;0,2;Конвиниенс;10;;;35;1;
N125164300;Монетка;55,1714286190533;61,4213030259106;29.1449622242723;ПродуктСО513;58,79510058;0;0,2;Конвиниенс;10;;14;35;;
N125164313;Монетка;55,1517915;61,3908935;21.8852555763042;ПродуктСО413;46,59026308;0;0,2;Конвиниенс;10;;17;35;;
N125164317;Монетка;55,120887;61,432881;29.7724304314613;ПродуктСО503;50,23471114;0;0,2;Конвиниенс;10;;;35;;
298790001043990;Монетка;55,1951789855957;61,3426399230957;17.1951150611072;ПродуктСО413;41,90012257;0;0,2;Конвиниенс;10;;26;35;;
298790000828640;Пятерочка;55,11882244;61,45641379;124.414351055618;ПродуктСО423;124,4143511;1;0;Конвиниенс;;;;;;
298790000906766;Пятерочка;55,118617;61,459488;248.694033753779;ПродуктСО433;248,6940338;1;0;Конвиниенс;;;;;;
N12166800;Пятерочка;55,1050593313012;61,4885600656271;151.245566594479;ПродуктСО414;151,2455666;1;0;Конвиниенс;;;;;;
1911017559;Пятерочка;55,1315824;61,4342084;72.7879491978766;ПродуктСО513;98,83379452;0;0,2;Конвиниенс;10;10;18;29;;
1911017555;Пятерочка;55,1772954948953;61,4587145320599;121.307920457687;ПродуктСО523;121,3079205;1;0;Конвиниенс;;;;;;
1911019465;Пятерочка;55,1661218;61,4595558;98.326759878064;ПродуктСО413;98,32675988;1;0;Конвиниенс;;;;;;
N29561743;Пятерочка;55,1796429081109;61,4604272570193;62.4738712816875;ПродуктСО413;82,35002502;0;0,2;Конвиниенс;8;;18;3;;
298790001241501;Пятерочка;55,166089;61,453614;43.5677166862104;ПродуктСО413;82,35002502;0;0,2;Конвиниенс;10;;7;35;;
N295625;Пятерочка;55,167209062554;61,4467397332192;77.8069100210023;ПродуктСО514;98,11505732;0;0,2;Конвиниенс;9;;27;35;;
294520800814366;Пятерочка;55,1892139;61,3252963;126.862811896341;ПродуктСО513;126,8628119;1;0;Конвиниенс;;;;;;
294520800835627;Пятерочка;55,1874690752717;61,3320561870933;97.3903469593849;ПродуктСО513;98,83379452;0;0,014821259;Конвиниенс;;;29;4;;
N12166834;Пятерочка;55,1754015349947;61,3470715284348;258.303210705767;ПродуктСО423;258,3032107;1;0;Конвиниенс;;;;;;
298790000893261;Пятерочка;55,1756009361092;61,3350773187497;113.695352907952;ПродуктСО413;113,6953529;1;0;Конвиниенс;;;;;;
298790000981965;Пятерочка;55,1799564141208;61,3201059401035;75.4248761167339;ПродуктСО413;82,35002502;0;0,091815184;Конвиниенс;;;30;20;;10
294520000052526;Пятерочка;55,18099976;61,33360291;69.6600166777676;ПродуктСО413;82,35002502;0;0,2;Конвиниенс;10;10;23;35;;
298790000917731;Пятерочка;55,15104333;61,36812667;75.0376143275761;ПродуктСО513;98,83379452;0;0,2;Конвиниенс;10;;21;17;;
298790001026427;Пятерочка;55,1582952708843;61,3056055828929;31.2645256506205;ПродуктСО502;57,42162076;0;0,2;Конвиниенс;3;;;;;
298790001062988;Пятерочка;55,1714382;61,3695423;43.63983719991;ПродуктСО421;95,05033948;0;0,2;Конвиниенс;10;;29;35;;
298790001083130;Пятерочка;55,179317;61,323143;56.9457806991889;ПродуктСО423;91,91328614;0;0,2;Конвиниенс;10;;29;26;;
298790001164340;Пятерочка;55,174388;61,337462;41.5316629274269;ПродуктСО413;82,35002502;0;0,2;Конвиниенс;10;;10;21;;
298790001303182;Пятерочка;55,154167;61,37547;33.8089055472534;ПродуктСО513;63,4590439;0;0,2;Конвиниенс;10;;9;13;;
96798118;Пятерочка;55,1640701293945;61,2976264953613;52.8839162850924;ПродуктСО503;52,88391629;1;0;Конвиниенс;;;;;;
N12166833;Пятерочка;55,1790876500309;61,3346694968641;29.4000559436268;ПродуктСО413;54,10506345;0;0,2;Конвиниенс;10;;3;5;;
N29561733;Пятерочка;55,177040198186;61,3321970465692;48.3938490791363;ПродуктСО413;82,35002502;0;0,2;Конвиниенс;10;;1;17;;
N29561841;Пятерочка;55,1542858096486;61,2542378378678;75.6444888585574;ПродуктСО410;111,1656764;0;0,2;Конвиниенс;10;;30;17;;
294520000359072;Пятерочка;55,1777218;61,4489707;123.391579607411;ПродуктСО513;123,3915796;1;0;Конвиниенс;;;;;;
298790000991234;Пятерочка;55,1603158487808;61,4254054427147;82.8398194175305;ПродуктСО412;82,83981942;1;0;Конвиниенс;;;;;;
298790001303331;Пятерочка;55,11372;61,358974;128.653624868735;ПродуктСО413;128,6536249;1;0;Конвиниенс;;;;;;
298790000848731;Пятерочка;55,17706169;61,43735703;89.4926805894061;ПродуктСО423;116,5583515;0;0,2;Конвиниенс;10;;4;17;;
1911017499;Пятерочка;55,24135152;61,3788205;140.362229984388;ПродуктСО513;140,36223;1;0;Конвиниенс;;;;;;
294520800792391;Пятерочка;55,24444235;61,37259795;171.979852159889;ПродуктСО513;171,9798522;1;0;Конвиниенс;;;;;;
294520000163143;Пятерочка;55,2488376975817;61,4007237553596;43.5666553114319;ПродуктСО513;73,21679367;0;0,2;Конвиниенс;;10;29;29;;
1911017505;Пятерочка;55,25886063;61,39072951;62.5897741967578;ПродуктСО413;82,35002502;0;0,2;Конвиниенс;10;10;11;;;
294520000207477;Пятерочка;55,172708299922;61,2932617217302;114.965623885841;ПродуктСО513;114,9656239;1;0;Конвиниенс;;;;;;
294520000468010;Пятерочка;55,1835291534382;61,2921771034598;148.905152747189;ПродуктСО413;148,9051527;1;0;Конвиниенс;;;;;;
294520000596118;Пятерочка;55,1865045645187;61,2998314574361;112.138176023349;ПродуктСО513;112,138176;1;0;Конвиниенс;;;;;;
294520000131512;Пятерочка;55,1881811023621;61,2758246809244;47.4290826254962;ПродуктСО513;77,07922098;0;0,2;Конвиниенс;7;10;8;27;;
294520000180226;Пятерочка;55,1950184;61,3029577;70.9143476636019;ПродуктСО413;82,35002502;0;0,2;Конвиниенс;;10;28;33;;
294520000433680;Пятерочка;55,19063214;61,29532769;48.979240792485;ПродуктСО513;78,62937915;0;0,2;Конвиниенс;5;10;26;2;;
298790000862418;Пятерочка;55,1865755781131;61,2840040773153;71.2361101230274;ПродуктСО513;98,83379452;0;0,2;Конвиниенс;6;;16;35;;
298790001029944;Пятерочка;55,1859433;61,2969066;48.4759867530993;ПродуктСО513;78,12612511;0;0,2;Конвиниенс;8;;15;24;;
N295614;Пятерочка;55,1750347;61,3026445;60.376918005529;ПродуктСО413;82,35002502;0;0,2;Конвиниенс;4;;1;;;
298790000911368;Пятерочка;55,1764475;61,2998177;47.5844994811299;ПродуктСО413;82,35002502;0;0,2;Конвиниенс;10;;29;35;;
298790001303369;Пятерочка;55,167179;61,291333;13.111166854698;ПродуктСО502;30,33765308;0;0,2;Конвиниенс;4;;;;;
298790000994163;Пятерочка;55,159948;61,4024284;51.6735961676116;ПродуктСО512;89,79121536;0;0,2;Конвиниенс;10;;8;35;;
298790001303231;Пятерочка;55,157073;61,3987;21.8367483149167;ПродуктСО514;51,27126551;0;0,2;Конвиниенс;10;;11;;;
N12166809;Пятерочка;55,1880699;61,41294088;71.0374181546255;ПродуктСО513;98,83379452;0;0,2;Конвиниенс;10;;27;12;;
1911017500;Пятерочка;55,24416435;61,38774555;295.210407410611;ПродуктСО413;295,2104074;1;0;Конвиниенс;;;;;;
294520800835626;Пятерочка;55,18733605;61,44150238;279.48895603122;ПродуктСО523;279,488956;1;0;Конвиниенс;;;;;;
298790001164339;Пятерочка;55,251105;61,390534;119.895160082324;ПродуктСО513;119,8951601;1;0;Конвиниенс;;;;;;
N295611;Пятерочка;55,24090347;61,39541801;206.783144682542;ПродуктСО523;206,7831447;1;0;Конвиниенс;;;;;;
N29561732;Пятерочка;55,2638891132182;61,3890454173088;155.098640466548;ПродуктСО513;155,0986405;1;0;Конвиниенс;;;;;;
298790000956238;Пятерочка;55,2542096642382;61,3979031832287;107.891187978448;ПродуктСО513;107,891188;1;0;Конвиниенс;;;;;;
1911017493;Пятерочка;55,19910486;61,31838574;145.931994485182;ПродуктСО423;145,9319945;1;0;Конвиниенс;;;;;;
1911017496;Пятерочка;55,1949558245639;61,3415481895208;129.883647447609;ПродуктСО513;129,8836474;1;0;Конвиниенс;;;;;;
294520000193556;Пятерочка;55,19477306;61,33196231;90.6133771814981;ПродуктСО513;98,83379452;0;0,090719688;Конвиниенс;1;10;;14;1;
294520003817502;Пятерочка;55,1946214982482;61,3222205266357;89.1724998332004;ПродуктСО513;98,83379452;0;0,108343881;Конвиниенс;;;26;1;;
298790000864392;Пятерочка;55,1974757522569;61,3186337175242;76.0587303876449;ПродуктСО413;82,35002502;0;0,082716272;Конвиниенс;;;1;24;;
