код ТТ;Название ТТ;Широта;Долгота;Продажи;Кластер;Нов продажи с корректировкой 25;Топ/аут;Потенциал продаж;Субканал (формат);Ассортимент,добавить sku:;Цена, снизить sku:;Выкладка на ХП, добавить:;Выкладка на ТП, добавить:;Оборудование, добавить:;ДМП, добавить:
2,9879E+14;Магнит Сумралл;55,140682;61,37563;138.975554253219;ПродуктСО541;152,8731097;0;0.1;Конвиниенс;;;10;;;
2,9879E+14;Три Лосося;55,177252;61,258374;9.98566364177907;Пивная(кеги)323;24,64357395;0;0.2;Бирбутики;10;;29;;;
2,9879E+14;Тарантиноz;55,155834;61,376619;9.14178201784806;Ресторан, бар, отель223;14,68478052;0;0.2;Бар Normal;10;;;;;
53401327;Гриль и Маркет;55,165528;61,45953722;13.1147615983233;Ресторан, бар, отель233;24,9772777;0;0.2;Ресторан Basic;;;29;;;
5,34E+13;Ип Челпанова М О;55,15659418;61,38556366;45.5787047346652;ПродуктЧрПрил233;50,13657521;0;0.1;Торговля через прилавок;;;29;;;
2,9452E+14;Ковтуненко И.А.;55,17598165;61,29387251;49.0971078243487;ПродуктЧрПрил223;49,09710782;1;0;Торговля через прилавок;;;;;;
1911112207;Ип хусаенова;55,14910085;61,39545833;32.5807864368616;ПродуктЧрПрил223;32,58078644;1;0;Торговля через прилавок;;;;;;
1911019010;Леди в белом;55,1937475;61,3635842;57.4986783507157;ПродуктЧрПрил333;57,49867835;1;0;Торговля через прилавок;;;;;;
53401517;Леди в белом;55,1916499;61,3809113;89.96661551215;Пивная(кеги)233;89,96661551;1;0;Торговля через прилавок;;;;;;
2,94521E+14;Ленторг ООО;55,1284294;61,4257434;189.431753389195;ПродуктЧрПрил223;189,4317534;1;0;Торговля через прилавок;;;;;;
5,34E+13;Касумов К.Ш. ЧП;55,1681815;61,4656253;4.14578974392645;ПродуктЧрПрил343;29,80830462;0;0.2;Торговля через прилавок;10;;13;;;
5,34E+13;Касумов К.Ш. ЧП;55,17620087;61,4598999;1.06796518900094;Пивная(кеги)343;27,09617601;0;0.2;Торговля через прилавок;;;29;;;
5340547;Касумов К.Ш. ЧП;55,1678264;61,4675529;92.3232400899638;Пивная(кеги)443;137,0718099;0;0.2;Торговля через прилавок;8;;;;;
2,9452E+14;Леди в белом;55,1777628;61,46467935;44.6744315437684;ПродуктЧрПрил443;61,56828059;0;0.2;Торговля через прилавок;10;;27;;;
2,9452E+14;Оганисян ИП;55,24433236;61,36567835;3.58536869394316;ПродуктЧрПрил333;17,20958152;0;0.2;Торговля через прилавок;10;10;16;;;
2,9452E+14;Ассорти;55,25870132;61,39630127;46.7706170265162;ПродуктЧрПрил313;46,77061703;1;0;Торговля через прилавок;;;;;;
2,9879E+14;Славный;55,239491;61,302589;58.643761600896;ПродуктЧрПрил443;61,56828059;0;0.049869226;Торговля через прилавок;6;;;;;
5,34E+13;ООО НАДЕЖДА И В;55,153491;61,39799;97.1805379266834;ПродуктЧрПрил244;106,8985917;0;0.1;Торговля через прилавок;;;8;;;
5,34E+13;Новомлинская ЧП Провиант;55,14185508;61,44151562;99.5058472977082;ПродуктЧрПрил343;99,5058473;1;0;Торговля через прилавок;;;;;;
5340281;Ильдеткина ЧП;55,139741;61,4265648;63.9155274645018;ПродуктЧрПрил243;63,91552746;1;0;Торговля через прилавок;;;;;;
1911110530;Соколова ИП;55,13930078;61,42396778;120.251928241956;ПродуктЧрПрил243;120,2519282;1;0;Торговля через прилавок;;;;;;
2,9879E+14;Продукты;55,10016;61,480375;51.9717373752526;ПродуктЧрПрил343;85,54171625;0;0.2;Торговля через прилавок;10;;29;;;
1911023526;Малышева ЧП;55,183981;61,4846791;85.2080994646456;ПродуктЧрПрил343;85,54171625;0;0.003915318;Торговля через прилавок;4;;14;;;
5,34E+13;Шаляпин И.Н. ЧП Продукты;55,1735746;61,440216;32.3399427917011;ПродуктЧрПрил444;58,66191807;0;0.2;Торговля через прилавок;10;;29;;;
2,9879E+14;Осипова С А;55,1153161;61,3884518;76.0208756876154;ПродуктЧрПрил243;76,02087569;1;0;Торговля через прилавок;;;;;;
2,9879E+14;июль;55,3043912;61,3562065;8.97195908548477;ПродуктЧрПрил343;34,63447396;0;0.2;Торговля через прилавок;10;;29;;;
53401104;Любимый;55,17890167;61,29150009;72.6752409542404;Пивная(кеги)343;86,76070274;0;0.2;Торговля через прилавок;;;29;;;
1911023796;Томилова Н.В.;55,1823324;61,3799374;8.78634456415722;ПродуктЧрПрил243;26,29404934;0;0.2;Торговля через прилавок;9;;27;;;
2,9879E+14;Ип Суманеев Н.С;55,18577576;61,4132309;40.9544440756855;ПродуктЧрПрил443;61,56828059;0;0.2;Торговля через прилавок;10;;28;;;
2,9452E+14;Функ А.И. ИП;55,13697685;61,42969989;98.2048988745708;ПродуктЧрПрил243;98,20489887;1;0;Торговля через прилавок;;;;;;
2,9452E+14;Малых ИП;55,1176112;61,4558292;55.8125495232733;Пивная(кеги)343;86,76070274;0;0.2;Торговля через прилавок;;10;29;;;
2,9879E+14;Пучкова Ю,С;55,117546;61,5184;21.7729191483774;ПродуктЧрПрил241;34,04479291;0;0.2;Торговля через прилавок;8;;;;;
5,34E+13;Гайдученко ип;55,1250762;61,47054937;53.3434826340919;ПродуктЧрПрил343;85,54171625;0;0.2;Торговля через прилавок;;;29;;;
2,9452E+14;Воробьева Е. Ф ИП;55,1855011;61,48080063;61.8526311699954;ПродуктЧрПрил343;85,54171625;0;0.2;Торговля через прилавок;5;;;;;
2,94521E+14;Ильина А.С. ИП;55,17007865;61,53211612;104.26466936455;ПродуктЧрПрил344;104,2646694;1;0;Торговля через прилавок;;;;;;
5,34E+13;Крохалева Е.Е. ЧП;55,18769389;61,45839066;70.113464062132;ПродуктЧрПрил343;85,54171625;0;0.2;Торговля через прилавок;10;;29;;;
5,34E+13;Адищева;55,1396578;61,25206936;39.458727909327;ПродуктЧрПрил442;70,15262064;0;0.2;Торговля через прилавок;10;;29;;;
5,34E+13;Бабаев М.А ЧП;55,1968247;61,4728849;4.98498655979672;ПродуктЧрПрил443;23,45547074;0;0.2;Торговля через прилавок;10;;29;;;
2,9452E+14;Старикова ИП;55,13867546;61,40817292;16.7263916047308;ПродуктЧрПрил343;42,38890648;0;0.2;Торговля через прилавок;10;;29;;;
1911036298;Гермес;55,23871714;61,36877513;72.8031036940431;ПродуктЧрПрил443;72,80310369;1;0;Торговля через прилавок;;;;;;
2,9879E+14;Прииск отдел 98 Союз Лога;55,182444;61,293651;56.5926981391799;ПродуктЧрПрил233;56,59269814;1;0;Торговля через прилавок;;;;;;
2,9452E+14;Ханжина ИП магазин у пруда;55,08870232;61,20926499;11.4419017574023;ПродуктЧрПрил433;30,63200661;0;0.2;Торговля через прилавок;10;;29;;;
2,94521E+14;ИП Денисов В.В;55,1975441;61,4734993;5.46212395092715;ПродуктЧрПрил333;19,08633678;0;0.2;Торговля через прилавок;10;;27;;;
5,34E+13;Карпенко ЧП Рынок;55,16195576;61,4414826;5.31253729401158;ПродуктЧрПрил333;18,93675012;0;0.2;Торговля через прилавок;10;;29;;;
5340578;Ип Латыпова К.Н(м-н Светлячок);55,1754987;61,4586746;14.2464849037309;ПродуктЧрПрил433;33,43658976;0;0.2;Торговля через прилавок;10;;29;;;
2,9452E+14;Вавилова;55,11924673;61,39235229;45.0038146525389;ПродуктЧрПрил233;50,13657521;0;0.114051678;Торговля через прилавок;;;25;;;
2,9452E+14;Пух ИП;55,14082332;61,39636148;28.2534540111001;ПродуктЧрПрил333;45,41404277;0;0.2;Торговля через прилавок;1;5;29;;;
2,94521E+14; Мохначев И.Л;55,14265699;61,38415206;39.0170354461515;ПродуктЧрПрил333;45,41404277;0;0.2;Торговля через прилавок;4;;29;;;
2,9452E+14;Поблагуева Н.А. ИП;54,99210424;61,36296429;7.2334414180548;ПродуктЧрПрил333;20,85765425;0;0.2;Торговля через прилавок;10;10;29;;;
2,9452E+14;Янкина Е.Н.;55,23967713;61,29738931;6.16338720120324;ПродуктЧрПрил423;17,29422028;0;0.2;Торговля через прилавок;10;9;29;;;
2,9452E+14;Шумихина С.Г. ИП;55,18351901;61,4396121;24.4759376799539;ПродуктЧрПрил423;37,10277693;0;0.2;Торговля через прилавок;10;10;17;;;
5,34E+13;ИП Шумихина С.Г(Сим ООО);55,19109167;61,41282454;42.4550430006517;ПродуктЧрПрил324;42,455043;1;0;Торговля через прилавок;;;;;;
2,9452E+14;Орлов В.А.;55,19108012;61,37157478;1.95481564332954;ПродуктЧрПрил223;11,37124068;0;0.2;Торговля через прилавок;7;3;13;;;
2,9452E+14;Аникина ИП;55,121127;61,461498;20.3943339334008;ПродуктЧрПрил223;31,38808346;0;0.2;Торговля через прилавок;;4;9;;;
2,9452E+14;ИП селиванова;55,12588654;61,4266986;20.5369178980636;Пивная(кеги)323;35,1948282;0;0.2;Торговля через прилавок;;10;28;;;
2,9452E+14;Бойда;55,13103002;61,43789641;7.80214015771466;ПродуктЧрПрил323;15,78423771;0;0.2;Торговля через прилавок;10;3;28;;;
2,9452E+14;Карпенко ЧП;55,14647545;61,4348495;15.3284775594482;ПродуктЧрПрил223;24,7449026;0;0.2;Торговля через прилавок;10;4;29;;;
2,9879E+14;ИП Аскаров;55,1206896;61,4654042;4.23647210948048;ПродуктЧрПрил323;12,21856967;0;0.2;Торговля через прилавок;10;;25;;;
2,9879E+14;"Магазин ""Продукты""";55,179776;61,47017;23.3771446295325;ПродуктЧрПрил323;26,60699186;0;0.138162606;Торговля через прилавок;;;15;;;
1911017318;Рылов ЧП;55,08356649;61,33804724;19.5064952035144;ПродуктЧрПрил323;26,60699186;0;0.2;Торговля через прилавок;4;;7;;;
2,9452E+14;Витюнова ИП;55,091942;61,3789691;71.001062934301;ПродуктЧрПрил321;71,00106293;1;0;Торговля через прилавок;;;;;;
2,9879E+14;Лайтер А.О;55,11681203;61,39039256;29.154553488311;ПродуктЧрПрил223;31,38808346;0;0.076609987;Торговля через прилавок;;;29;;;
2,9879E+14;Магазин 51 ООО;55,1070224;61,3632489;15.8656217236685;ПродуктЧрПрил324;26,8843394;0;0.2;Торговля через прилавок;2;;29;;;
1911236749;Ип Юшкина;55,1929837;61,3615193;122.32855863275;ПродуктЧрПрил233;122,3285586;1;0;Торговля через прилавок;;;;;;
2,9879E+14;Функ ИП;55,184515;61,43386;95.2359015243003;Пивная(кеги)333;95,23590152;1;0;Торговля через прилавок;;;;;;
1911122165;ООО Силуэт;55,16515039;61,3994081;65.3916326098208;ПродуктЧрПрил333;65,39163261;1;0;Торговля через прилавок;;;;;;
2,9879E+14;Универсам Афонин;55,16539854;61,38360254;38.3597122343424;Пивная(кеги)322;62,32757493;0;0.2;Торговля через прилавок;;;17;;;
2,9879E+14;Ип Брюшинкина О.П.;55,193398;61,410416;20.5875883722088;ПродуктЧрПрил334;20,58758837;1;0;Торговля через прилавок;;;;;;
2,9452E+14;Аюпов Р.Д.;55,15574094;61,40012816;14.2770596515654;ПродуктЧрПрил234;28,12162565;0;0.2;Торговля через прилавок;;10;30;;;
2,9452E+14;Тихонова И.С.ИП;55,20080185;61,31980133;39.9910763767187;ПродуктЧрПрил333;45,41404277;0;0.135604412;Торговля через прилавок;6;;29;;;
2,9452E+14;Зарипова;55,1729361;61,4322652;9.32827141108189;ПродуктЧрПрил433;28,51837626;0;0.2;Торговля через прилавок;10;10;15;;;
2,9452E+14;Дзюман Д.Л.;55,145006;61,3923174;9.44642611001478;ПродуктЧрПрил233;24,48739867;0;0.2;Торговля через прилавок;10;1;13;;;
2,9879E+14;Ноль Пять;55,18451;61,39534;3.83018625843124;ПродуктЧрПрил233;18,87115882;0;0.2;Торговля через прилавок;10;;29;;;
5,34E+13;Никифорова О.В.;55,11980848;61,43465546;61.833058692315;ПродуктЧрПрил233;61,83305869;1;0;Торговля через прилавок;;;;;;
2,9879E+14;Никитина И.Е. Сухомесовский;55,07419387;61,48367811;14.4449786081048;ПродуктЧрПрил333;28,06919144;0;0.2;Торговля через прилавок;10;;29;;;
5340221;Авласевич ЧП;55,14125314;61,4335788;27.5220707333597;ПродуктЧрПрил233;50,13657521;0;0.2;Торговля через прилавок;6;;29;;;
2,9452E+14;Корзакова ЧП;55,15999985;61,54299927;92.5721125059788;ПродуктЧрПрил320;92,57211251;1;0;Торговля через прилавок;;;;;;
2,9879E+14;Баженова Г.Ю. ИП;55,1784796;61,4527937;76.2102243483353;ПродуктЧрПрил333;76,21022435;1;0;Торговля через прилавок;;;;;;
2,9452E+14;Мотыгулина  ИП;55,214424;61,4418366;34.2492744547293;ПродуктЧрПрил441;41,64370383;0;0.2;Торговля через прилавок;4;10;;;;
2,9452E+14;Зайцева ИП;55,18825403;61,48493707;38.9931019085867;ПродуктЧрПрил433;63,96701617;0;0.2;Торговля через прилавок;9;;25;;;
2,9452E+14;Ип Алиев  У. Я.;55,1780241;61,4604622;6.31949771265182;ПродуктЧрПрил333;19,94371054;0;0.2;Торговля через прилавок;9;;26;;;
2,9879E+14;ИП Касумов К.Ш;55,181349;61,465427;21.5042959825427;ПродуктЧрПрил433;40,69440083;0;0.2;Торговля через прилавок;10;;8;;;
2,9452E+14;Зонов В. Г;55,102663;61,3425192;80.8470227117725;ПродуктЧрПрил332;80,84702271;1;0;Торговля через прилавок;;;;;;
2,9452E+14;Шаропина Н.В.;55,1167705;61,3907816;51.9549335342734;Пивная(кеги)233;79,41818742;0;0.2;Торговля через прилавок;10;;12;;;
2,9879E+14;Карелина ИП;55,0842228;61,33535799;28.1956511595045;ПродуктЧрПрил333;45,41404277;0;0.2;Торговля через прилавок;10;;29;;;
5,34E+13;Магазин №38 ВШ;55,1003127;61,347455;26.1312479668964;ПродуктЧрПрил432;42,24664064;0;0.2;Торговля через прилавок;9;;;;;
2,9452E+14;Валл ЧП;55,24065383;61,3685701;51.6800928576324;ПродуктЧрПрил433;63,96701617;0;0.2;Торговля через прилавок;10;;1;;;
2,9452E+14;Краснов А.В. ИП;55,2054364;61,38585426;125.896978402188;ПродуктЧрПрил331;125,8969784;1;0;Торговля через прилавок;;;;;;
1911015985;Перлин А.И. ИП(12000);55,24404298;61,39758859;105.563647903872;ПродуктЧрПрил433;105,5636479;1;0;Торговля через прилавок;;;;;;
2,9452E+14;Батюта И.К.ИП;55,30192424;61,36839543;45.9435356821771;ПродуктЧрПрил440;82,09558036;0;0.2;Торговля через прилавок;10;;29;;;
2,9452E+14;Северный;55,27135576;61,39640921;23.8931781856431;ПродуктЧрПрил433;43,08328304;0;0.2;Торговля через прилавок;6;10;26;;;
1911050829;Веста ООО;55,29880142;61,20629883;21.5438499344906;ПродуктЧрПрил421;30,81705522;0;0.2;Торговля через прилавок;7;10;;;;
2,9879E+14;Палто Т.П. ИП;55,239399;61,303766;6.21936549029168;ПродуктЧрПрил423;17,35019857;0;0.2;Торговля через прилавок;10;;6;;;
1911016146;Юшкина П.А. (м-н Северок) круглосуточно;55,186274;61,281264;107.95700282751;Пивная(кеги)223;107,9570028;1;0;Торговля через прилавок;;;;;;
2,9452E+14;Садреева Н.А;55,20407169;61,29179154;50.3089664224615;ПродуктЧрПрил432;53,71797558;0;0.067761463;Торговля через прилавок;10;;23;;;
2,9879E+14;ООО Вульф;55,1697826;61,34628765;79.6366383942265;ПродуктЧрПрил220;79,63663839;1;0;Торговля через прилавок;;;;;;
2,9879E+14;ИП Асфондияров;55,179133;61,357683;45.6644109736547;ПродуктЧрПрил223;45,66441097;1;0;Торговля через прилавок;;;;;;
2,9452E+14;Чумовицкая ИП;55,205426;61,278451;9.3511277260001;ПродуктЧрПрил423;20,4819608;0;0.2;Торговля через прилавок;10;;8;;;
2,9452E+14;Вектор ООО;55,16502469;61,42131349;15.4679535757268;ПродуктЧрПрил323;26,60699186;0;0.2;Торговля через прилавок;;;10;;;
2,9452E+14;Латфулина Н.В.;55,1893785;61,2940513;1.79655189097846;ПродуктЧрПрил223;11,21297693;0;0.2;Торговля через прилавок;10;9;22;;;
5,34E+13;Мартюшева ЧП;55,1814238;61,43447366;3.50386557948237;ПродуктЧрПрил323;11,48596314;0;0.2;Торговля через прилавок;10;;27;;;
5,34E+13;ИП Мордовец;55,12710517;61,42589394;59.391745839953;ПродуктЧрПрил323;59,39174584;1;0;Торговля через прилавок;;;;;;
2,9452E+14;Денисов И.А. ИП;55,11952748;61,5154099;6.70061612091983;ПродуктЧрПрил123;13,96967423;0;0.2;Торговля через прилавок;10;4;;;;
2,9452E+14;Ип Малых;55,12617064;61,43195473;53.7567300084212;Пивная(кеги)343;86,76070274;0;0.2;Торговля через прилавок;;;29;;;
2,9879E+14;ИП Базаева Е.А;55,139153;61,442204;40.625938974215;ПродуктЧрПрил243;58,35901591;0;0.2;Торговля через прилавок;10;;;;;
2,9879E+14;Толстых В, В;55,135284;61,43166;17.2791671576904;ПродуктЧрПрил223;31,38808346;0;0.2;Торговля через прилавок;6;;;;;
2,9879E+14;Толстых В,В;55,127198;61,420214;12.8824940013365;ПродуктЧрПрил223;22,29891904;0;0.2;Торговля через прилавок;10;;19;;;
2,9879E+14;Дар;55,126786;61,472829;6.53217083899791;ПродуктЧрПрил223;15,94859588;0;0.2;Торговля через прилавок;10;;29;;;
5,34E+13;Колошин ИП;55,11872345;61,43540657;4.48419406506336;ПродуктЧрПрил223;13,9006191;0;0.2;Торговля через прилавок;10;;;;;
1911044631;Писклов ЧП Привет;55,1884253;61,46604577;20.7265139131969;ПродуктЧрПрил323;26,60699186;0;0.2;Торговля через прилавок;2;;6;;;
2,9452E+14;Соколов Д.М. ИП;55,180456;61,439446;19.7270008335904;ПродуктЧрПрил323;26,60699186;0;0.2;Торговля через прилавок;4;;27;;;
2,9452E+14;Рамазанов;55,1682239;61,5377423;12.5152129810857;ПродуктЧрПрил323;20,49731054;0;0.2;Торговля через прилавок;1;;27;;;
5,34E+13;Севастьянова Н.В. ИП;55,1804356;61,486879;3.99962782223062;ПродуктЧрПрил423;15,1304609;0;0.2;Торговля через прилавок;10;;29;;;
2,9452E+14;Вавилова;55,12496425;61,40080322;48.6233425038461;ПродуктЧрПрил321;48,6233425;1;0;Торговля через прилавок;;;;;;
2,9879E+14;Вавилова;55,1152905;61,39768437;71.8295880485604;Пивная(кеги)323;71,82958805;1;0;Торговля через прилавок;;;;;;
5,34E+13;Полубабкина ЧП;55,1005152;61,3474782;43.8224288813154;ПродуктЧрПрил322;48,20467177;0;0.1;Торговля через прилавок;10;;18;;;
1911112266;Седельникова ЧП;55,03566695;61,37407366;1.73499583271673;ПродуктЧрПрил323;9,717093389;0;0.2;Торговля через прилавок;10;;1;;;
1911238813;Магазин №51 ООО Ночной;55,1073724;61,36221796;6.69697598186585;ПродуктЧрПрил334;11,1989291;0;0.2;Торговля через прилавок;;6;29;;;
2,9452E+14;Григорьева ИП;55,08516465;61,34064931;18.3824611930339;ПродуктЧрПрил333;32,00667402;0;0.2;Торговля через прилавок;10;10;29;;;
2,94521E+14;Карелина О.В. ИП;55,0838792;61,3383199;46.6587669257307;ПродуктЧрПрил323;46,65876693;1;0;Торговля через прилавок;;;;;;
2,9879E+14;Копотцева;55,12256241;61,37470245;55.2520683121446;ПродуктЧрПрил323;55,25206831;1;0;Торговля через прилавок;;;;;;
2,9879E+14;Паномарев;55,09040451;61,33126068;15.2923298788068;ПродуктЧрПрил220;28,67413847;0;0.2;Торговля через прилавок;10;;26;;;
2,9452E+14;Олихвер О.Г;55,11166504;61,34379454;10.5411680422381;ПродуктЧрПрил324;21,55988572;0;0.2;Торговля через прилавок;10;7;24;;;
2,9879E+14;Лайтер А.О;55,126265;61,3671378;26.6483746627762;Пивная(кеги)323;48,85970102;0;0.2;Торговля через прилавок;;;29;;;
5,34E+13;Дилми ООО;55,0843214;61,3345602;11.8674842617766;ПродуктЧрПрил323;19,84958182;0;0.2;Торговля через прилавок;10;;26;;;
53401463;Антюфеев В.И.;55,03574592;61,37310438;6.32732344218783;ПродуктЧрПрил323;14,309421;0;0.2;Торговля через прилавок;10;;29;;;
5,34E+13;Феникс;55,2472803;61,39414564;153.601147034523;ПродуктЧрПрил423;153,601147;1;0;Торговля через прилавок;;;;;;
5340905;Вяги А.Л. ЧП;55,25983849;61,40289802;67.2354785375126;ПродуктЧрПрил433;67,23547854;1;0;Торговля через прилавок;;;;;;
2,9452E+14;Макарова Е.А.;55,26767485;61,39224826;85.6600186175907;ПродуктЧрПрил433;85,66001862;1;0;Торговля через прилавок;;;;;;
2,9879E+14;ИП Бирюков В.Н.;55,231062;61,334291;48.2969743108785;ПродуктЧрПрил431;48,29697431;1;0;Торговля через прилавок;;;;;;
2,9452E+14;Сопрун №2;55,26436996;61,41135905;24.6232466287751;ПродуктЧрПрил322;48,20467177;0;0.2;Торговля через прилавок;10;10;2;;;
2,9452E+14;КОРЗИНКА;55,26449642;61,40159011;48.3732282811069;ПродуктЧрПрил423;48,37322828;1;0;Торговля через прилавок;;;;;;
5,34E+13;"ООО ""СИЛУЭТ""";55,25464549;61,38065209;21.0833028185106;ПродуктЧрПрил423;37,10277693;0;0.2;Торговля через прилавок;6;;24;;;
2,9452E+14;В трех шагах...;55,25087436;61,38156008;5.85781750942921;ПродуктЧрПрил423;16,98865059;0;0.2;Торговля через прилавок;10;9;5;;;
2,9452E+14;Королева Е.Ф;55,23711717;61,3727459;128.490055392436;ПродуктЧрПрил323;128,4900554;1;0;Торговля через прилавок;;;;;;
2,9879E+14;ИП Сорокина;55,2573957;61,3994292;16.6251163768428;ПродуктЧрПрил423;27,75594946;0;0.2;Торговля через прилавок;10;;29;;;
2,9452E+14;Белый ООО;55,2391525;61,3068242;25.3662535143167;ПродуктЧрПрил413;25,36625351;1;0;Торговля через прилавок;;;;;;
2,9452E+14;Силуэт (Теремок);55,18937255;61,31170857;45.1811264982015;ПродуктЧрПрил213;45,1811265;1;0;Торговля через прилавок;;;;;;
2,94521E+14;Магазин Родной;55,1740236;61,3053551;48.6849297334289;ПродуктЧрПрил223;48,68492973;1;0;Торговля через прилавок;;;;;;
2,9879E+14;Закусочная 24 часа;55,166326;61,387749;69.3644532750513;ПродуктЧрПрил212;69,36445328;1;0;Торговля через прилавок;;;;;;
1911061192;Макарова Л.В ЧП;55,1803121;61,427496;24.1124280618968;ПродуктЧрПрил423;37,10277693;0;0.2;Торговля через прилавок;10;10;23;;;
2,9452E+14;Мохначев ИП;55,1534431;61,3708684;6.29352219772559;ПродуктЧрПрил213;11,28422842;0;0.2;Торговля через прилавок;;;13;;;
2,9452E+14;Сириус;55,214422;61,30196;18.0955590968047;ПродуктЧрПрил413;20,3927536;0;0.126947971;Торговля через прилавок;7;3;;;1;
2,9452E+14;Андреева ИП (Москалева);55,1896019;61,38219833;15.4785013715719;ПродуктЧрПрил313;20,34677399;0;0.2;Торговля через прилавок;8;2;1;;;
2,9452E+14;Бочкарев А.Д. ИП;55,17948862;61,40020954;15.2475668263962;ПродуктЧрПрил323;26,60699186;0;0.2;Торговля через прилавок;7;;10;;;
2,9452E+14;ИП Шевелева;55,17760086;61,30609894;22.4451297862672;ПродуктЧрПрил223;31,38808346;0;0.2;Торговля через прилавок;;;12;;;
2,9879E+14;Тюпышев В.С;55,182938;61,399708;43.5428987318943;ПродуктЧрПрил423;43,54289873;1;0;Торговля через прилавок;;;;;;
2,9452E+14;Егорова ЧП (Рокси);55,15069962;61,41149902;0.92394097250321;ПродуктЧрПрил213;5,91464719;0;0.2;Торговля через прилавок;6;;;;;
2,9452E+14;Дятлова Марина Николаевна;55,14601388;61,37678303;9.28305272211284;ПродуктЧрПрил323;17,26515028;0;0.2;Торговля через прилавок;;;29;;;
2,9452E+14;Селиванова ИП;55,16765526;61,43624894;18.9960417693964;ПродуктЧрПрил413;20,3927536;0;0.073526467;Торговля через прилавок;;8;12;;;
2,9452E+14;Ботов ИП;55,17673942;61,31289164;6.16795221853263;ПродуктЧрПрил223;15,58437726;0;0.2;Торговля через прилавок;10;10;29;;;
5,34E+13;Ип Гумерова Т.В;55,18820683;61,38481248;7.40985040964789;ПродуктЧрПрил313;13,51388261;0;0.2;Торговля через прилавок;;;20;;;
2,9452E+14;Волостных ИП;55,13361681;61,51987431;77.5197269272475;ПродуктЧрПрил221;77,51972693;1;0;Торговля через прилавок;;;;;;
1911064354;Худоносов Георгий Валентинович ИП;55,12191778;61,46152792;16.5006487641232;ПродуктЧрПрил223;31,38808346;0;0.2;Торговля через прилавок;1;10;22;;;
2,9452E+14;Овчинников ИП;55,11861076;61,52851693;27.4587500738993;ПродуктЧрПрил210;27,45875007;1;0;Торговля через прилавок;;;;;;
2,9452E+14;ИП селиванова;55,13611576;61,4591311;4.08048555487241;ПродуктЧрПрил213;9,071191772;0;0.2;Торговля через прилавок;10;3;14;;;
1911237184;Юкаева Н.О. ИП;55,17242813;61,46720123;53.4242992069798;ПродуктЧрПрил313;53,42429921;1;0;Торговля через прилавок;;;;;;
2,9452E+14;Асадов ИП;55,181927;61,4839007;0.872610918475254;ПродуктЧрПрил313;6,976643117;0;0.2;Торговля через прилавок;10;;;;;
2,9879E+14;Воробьева Е.Ф.;55,1894076;61,4766679;81.9287041396101;ПродуктЧрПрил413;81,92870414;1;0;Торговля через прилавок;;;;;;
2,9879E+14;ИП Асадов;55,17141;61,4436;12.6549109696653;ПродуктЧрПрил314;13,92040207;0;0.1;Торговля через прилавок;10;;15;;;
2,9879E+14;ИП Гусейнли С.С.;55,1691583;61,4645422;56.7456894029695;ПродуктЧрПрил313;56,7456894;1;0;Торговля через прилавок;;;;;;
2,9879E+14;Зиновьев;55,12968169;61,38943803;54.6398029175858;ПродуктЧрПрил331;57,69131378;0;0.055847765;Торговля через прилавок;9;;26;;;
2,9452E+14;Севостьянова А.Ю. ИП;55,08474995;61,34191196;38.2460229922316;ПродуктЧрПрил213;38,24602299;1;0;Торговля через прилавок;;;;;;
2,9452E+14;Задорин ЧП;55,1053252;61,3650431;28.4380986507004;Пивная(кеги)214;28,43809865;1;0;Торговля через прилавок;;;;;;
2,9452E+14;Александричева ИП;55,10639541;61,36884067;66.2763142444377;ПродуктЧрПрил224;70,20768102;0;0.059317824;Торговля через прилавок;5;;14;;;
2,9879E+14;Тронин А. Н;55,1371676;61,41273402;42.3616234727013;ПродуктЧрПрил223;42,36162347;1;0;Торговля через прилавок;;;;;;
5,34E+13;Мануилов А В ЧП;55,11355894;61,34259584;38.3452033127183;ПродуктЧрПрил223;38,34520331;1;0;Торговля через прилавок;;;;;;
2,9452E+14;Андреева Н. С. ИП;55,1149737;61,339226;11.6770945874293;ПродуктЧрПрил313;20,34677399;0;0.2;Торговля через прилавок;7;;20;;;
2,9879E+14;Чащина (отдел слева;55,072736;61,398556;1.21774285801965;ПродуктЧрПрил313;7,321775056;0;0.2;Торговля через прилавок;10;;;;;
5,34E+13;Чащина ЧП (отдел справа);55,07279471;61,39773846;1.53322003213909;ПродуктЧрПрил223;10,94964507;0;0.2;Торговля через прилавок;10;;14;;;
2,9879E+14;СНТ Металлург;55,28419009;61,39631689;51.0012806126887;ПродуктЧрПрил420;56,10140867;0;0.1;Торговля через прилавок;3;;22;;;
2,9452E+14;Яблонька;55,25824942;61,36651781;20.0954049320264;ПродуктЧрПрил423;37,10277693;0;0.2;Торговля через прилавок;10;6;22;;;
2,9452E+14;Универсальный;55,26469678;61,40145077;11.0340309941841;ПродуктЧрПрил423;22,16486407;0;0.2;Торговля через прилавок;7;;29;;;
2,94521E+14;Закусочная;55,2641174;61,41158536;8.67931912451422;ПродуктЧрПрил312;16,79784981;0;0.2;Торговля через прилавок;;;21;;;
2,9879E+14;"ООО ""СИЛУЭТ"" (смак)";55,2474291;61,3737911;20.3752268710477;ПродуктЧрПрил323;26,60699186;0;0.2;Торговля через прилавок;10;;16;;;
