код ТТ;Название ТТ;Широта;Долгота;Продажи;Кластер;Нов продажи с корректировкой 25;Топ/аут;Потенциал продаж;Субканал (формат)
1911017498;Пятерочка;55,18836212;61,33364487;100.5942016;ПродуктСО543;123,173728;0;0.22446151;Конвиниенс
2,9452E+14;Пятерочка;55,17802346;61,3566315;113.5742669;ПродуктСО443;153,2682432;0;0.349497975;Конвиниенс
2,94521E+14;Пятерочка;55,1758098;61,30818707;109.9522718;ПродуктСО423;116,5583515;0;0.060081339;Конвиниенс
2,9879E+14;Пятерочка;55,174834;61,3402321;82.0054071;ПродуктСО413;82,35002502;0;0.004202381;Конвиниенс
N2956498;Пятерочка;55,1746962;61,3142634;108.4274272;ПродуктСО423;116,5583515;0;0.074989553;Конвиниенс
2,94521E+14;Пятерочка;55,1746135;61,3318773;42.96379448;ПродуктСО513;72,61393284;0;0.690119174;Конвиниенс
2,9452E+14;Пятерочка;55,17600579;61,42785061;189.7979709;ПродуктСО523;189,7979709;1;0;Конвиниенс
2,9452E+14;Пятерочка;55,1716336;61,45609188;127.2441617;ПродуктСО523;127,2441617;1;0;Конвиниенс
2,9452E+14;Пятерочка;55,18645269;61,43136632;178.4985629;ПродуктСО523;178,4985629;1;0;Конвиниенс
2,9879E+14;Пятерочка;55,17084885;61,45189285;103.8854702;ПродуктСО533;132,4588263;0;0.275046703;Конвиниенс
N2956373;Пятерочка;55,17108837;61,41605794;81.83185259;ПродуктСО523;112,8544541;0;0.379101787;Конвиниенс
2,94521E+14;Пятерочка;55,16333609;61,41159475;65.833609;ПродуктСО522;107,8619653;0;0.638402739;Конвиниенс
N2956479;Пятерочка;55,17219226;61,43245194;81.85758299;ПродуктСО423;116,5583515;0;0.423916358;Конвиниенс
N2956705;Пятерочка;55,16415828;61,41745571;77.94661577;ПродуктСО532;97,67903964;0;0.253153054;Конвиниенс
2,9452E+14;Пятерочка;55,25274421;61,40286785;175.4499851;ПродуктСО533;175,4499851;1;0;Конвиниенс
2,9452E+14;Пятерочка;55,24653339;61,40402187;144.8376234;ПродуктСО533;144,8376234;1;0;Конвиниенс
2,9452E+14;Пятерочка;55,24163327;61,38501003;143.0378589;ПродуктСО423;143,0378589;1;0;Конвиниенс
2,9879E+14;Пятерочка;55,243522;61,399844;129.6046964;ПродуктСО433;129,6046964;1;0;Конвиниенс
2,9879E+14;Пятерочка;55,23214573;61,39497746;247.1337651;ПродуктСО420;247,1337651;1;0;Конвиниенс
2,9879E+14;Пятерочка;55,241349;61,365839;217.1197495;ПродуктСО523;217,1197495;1;0;Конвиниенс
N29561801;Пятерочка;55,2500728;61,37123;253.6134761;ПродуктСО523;253,6134761;1;0;Конвиниенс
N2956480;Пятерочка;55,24101261;61,37281221;154.0426101;ПродуктСО523;154,0426101;1;0;Конвиниенс
2,9879E+14;Пятерочка;55,24650511;61,40817359;105.2513657;ПродуктСО423;116,5583515;0;0.1074284;Конвиниенс
1911017492;Пятерочка;55,18111038;61,30655289;205.1061228;ПродуктСО423;205,1061228;1;0;Конвиниенс
1911034617;Пятерочка;55,17741013;61,30557632;156.2075239;ПродуктСО423;156,2075239;1;0;Конвиниенс
2,9452E+14;Пятерочка;55,19217875;61,27943024;69.17973551;ПродуктСО523;112,8544541;0;0.631322428;Конвиниенс
2,9452E+14;Пятерочка;55,1887333;61,2909624;107.171261;ПродуктСО523;112,8544541;0;0.053029078;Конвиниенс
N12148502;Пятерочка;55,19228381;61,28409628;72.0987324;ПродуктСО523;112,8544541;0;0.565276536;Конвиниенс
1911017506;Пятерочка;55,18808138;61,38664987;133.885448;ПродуктСО523;133,885448;1;0;Конвиниенс
1911017548;Пятерочка;55,18481475;61,3916428;122.1451245;ПродуктСО523;122,1451245;1;0;Конвиниенс
1911086600;Пятерочка;55,1843485;61,4007268;210.4203589;ПродуктСО523;210,4203589;1;0;Конвиниенс
2,9452E+14;Пятерочка;55,17479957;61,40016686;101.6987415;ПродуктСО523;112,8544541;0;0.109693713;Конвиниенс
2,9452E+14;Пятерочка;55,18674508;61,36963726;141.4520335;ПродуктСО433;141,4520335;1;0;Конвиниенс
2,9452E+14;Пятерочка;55,18743675;61,37590219;122.6466292;ПродуктСО523;122,6466292;1;0;Конвиниенс
2,9879E+14;Пятерочка;55,1797897;61,4041101;140.2969351;ПродуктСО523;140,2969351;1;0;Конвиниенс
2,9879E+14;Пятерочка;55,18454482;61,3972755;64.68459443;ПродуктСО523;112,8544541;0;0.744688285;Конвиниенс
N12166816;Пятерочка;55,1844902;61,37117386;81.39229474;ПродуктСО423;116,5583515;0;0.432056337;Конвиниенс
2,9452E+14;Пятерочка;55,18495468;61,40700851;38.89792622;ПродуктСО513;68,54806457;0;0.76225499;Конвиниенс
1911017553;Пятерочка;55,18678587;61,43747271;201.1364237;ПродуктСО523;201,1364237;1;0;Конвиниенс
2,94521E+14;Пятерочка;55,2613782;61,40220769;155.855011;ПродуктСО433;155,855011;1;0;Конвиниенс
2,9879E+14;Пятерочка;55,3027929;61,3565853;193.2407882;ПродуктСО431;212,564867;0;0.1;Конвиниенс
2,9452E+14;Пятерочка;55,27118431;61,40152601;142.4210993;ПродуктСО423;142,4210993;1;0;Конвиниенс
96803664;Пятерочка;55,26455221;61,39922976;89.62660914;ПродуктСО533;132,4588263;0;0.477896214;Конвиниенс
2,9452E+14;Пятерочка;55,18918728;61,36798526;119.9931912;ПродуктСО433;120,0517368;0;0.000487908;Конвиниенс
2,9879E+14;Пятерочка;55,18957872;61,34187103;93.0554734;ПродуктСО533;132,4588263;0;0.42343939;Конвиниенс
n29561910;Пятерочка;55,1912176;61,36244427;80.35952385;ПродуктСО423;116,5583515;0;0.450460952;Конвиниенс
2,9452E+14;Пятерочка;55,11853733;61,46323431;126.0110433;ПродуктСО433;126,0110433;1;0;Конвиниенс
1911017554;Пятерочка;55,14514113;61,43583739;190.4932885;ПродуктСО523;190,4932885;1;0;Конвиниенс
1911017557;Пятерочка;55,1402231;61,44189741;105.9868592;ПродуктСО533;132,4588263;0;0.249766503;Конвиниенс
2,9879E+14;Пятерочка;55,14857978;61,43305745;163.7079714;ПродуктСО523;163,7079714;1;0;Конвиниенс
2,9879E+14;Пятерочка;55,15348153;61,37178167;99.45692587;ПродуктСО533;132,4588263;0;0.331821038;Конвиниенс
2,9879E+14;Пятерочка;55,14791187;61,42724594;218.5378047;ПродуктСО523;218,5378047;1;0;Конвиниенс
N295606;Пятерочка;55,15716015;61,36550702;109.1780735;ПродуктСО532;109,1780735;1;0;Конвиниенс
2,9452E+14;Пятерочка;55,14621761;61,44518786;73.05395806;ПродуктСО513;98,83379452;0;0.352887607;Конвиниенс
2,9879E+14;Пятерочка;55,16021;61,41567;48.94264968;ПродуктСО523;82,79898591;0;0.691755278;Конвиниенс
2,9879E+14;Пятерочка;55,2090807;61,30157959;77.41902742;ПродуктСО433;120,0517368;0;0.550674826;Конвиниенс
2,9879E+14;Пятерочка;55,174835;61,257152;67.41415985;ПродуктСО523;112,8544541;0;0.674046734;Конвиниенс
2,9879E+14;Пятерочка;55,1589112;61,297835;37.4164545;ПродуктСО514;66,8509717;0;0.786673072;Конвиниенс
2,9452E+14;Пятерочка;55,03371757;61,37254457;250.8220015;ПродуктСО523;250,8220015;1;0;Конвиниенс
N295655;Пятерочка;55,04280012;61,37791157;203.0093593;ПродуктСО433;203,0093593;1;0;Конвиниенс
N29561847;Пятерочка;55,03902861;61,37875613;120.6239477;ПродуктСО423;120,6239477;1;0;Конвиниенс
1911017549;Пятерочка;55,1423506;61,411243;207.2555206;ПродуктСО513;207,2555206;1;0;Конвиниенс
2,9452E+14;Пятерочка;55,14545822;61,37454224;212.5417475;ПродуктСО523;212,5417475;1;0;Конвиниенс
N2956589;Пятерочка;55,15340341;61,38241219;78.52428346;ПродуктСО523;112,8544541;0;0.437191772;Конвиниенс
N2956706;Пятерочка;55,14606946;61,38865489;72.84939048;ПродуктСО523;112,8544541;0;0.549147541;Конвиниенс
N12166808;Пятерочка;55,12283567;61,36458099;100.6800024;ПродуктСО543;123,173728;0;0.223418009;Конвиниенс
N295641;Пятерочка;55,13927951;61,39899675;90.31855194;ПродуктСО533;132,4588263;0;0.466573848;Конвиниенс
2,9879E+14;Бристоль;55,259468;61,402493;180.0165218;СпецАлко403;180,0165218;1;0;Алкомаркеты
2,9452E+14;Магнит Челябинск 4 Черкасская (а);55,23102;61,376345;224.9508218;ПродуктСО644;247,4459039;0;0.1;Гипермаркеты
2,9879E+14;Лента;55,1592971;61,2934953;308.8891321;ПродуктСО643;308,8891321;1;0;Гипермаркеты
2,9879E+14;Ип Юшкина (северок);55,196262;61,306023;47.96675591;ПродуктЧрПрил213;47,96675591;1;0;Киоски
19110097101;Красное и Белое;55,14319621;61,40634902;80.17322236;СпецАлко413;115,8035316;0;0.44441658;Алкомаркеты
2,9452E+14;Красное и Белое;55,10501862;61,38560486;122.552372;СпецАлко413;122,552372;1;0;Алкомаркеты
2,9452E+14;Красное и Белое;55,17929529;61,3513529;104.4283927;СпецАлко413;115,8035316;0;0.108927645;Алкомаркеты
2,9879E+14;Красное и Белое;55,18931;61,371635;128.5239017;СпецАлко413;128,5239017;1;0;Алкомаркеты
2,9879E+14;Красное и Белое;55,167081;61,447525;86.10697987;СпецАлко414;94,71767786;0;0.1;Алкомаркеты
2,9879E+14;Красное и Белое;55,174984;61,451548;177.6729677;СпецАлко413;177,6729677;1;0;Алкомаркеты
2,9879E+14;Красное и Белое;55,1715868;61,4220674;106.123483;СпецАлко413;115,8035316;0;0.091214954;Алкомаркеты
N12459525;Красное и Белое;55,26501846;61,40239716;161.1864645;СпецАлко413;161,1864645;1;0;Алкомаркеты
N12459533;Красное и Белое;55,18503624;61,40682426;179.87131;СпецАлко413;179,87131;1;0;Алкомаркеты
N12459751;Красное и Белое;55,166714;61,295516;68.00232623;СпецАлко412;74,80255886;0;0.1;Алкомаркеты
N12459752;Красное и Белое;55,264142;61,398376;152.0009079;СпецАлко413;152,0009079;1;0;Алкомаркеты
2,9879E+14;Пятёрочка;55,1324911;61,4331611;127.1619677;ПродуктСО533;132,4588263;0;0.041654425;Конвиниенс
2,9879E+14;Магнит Хонгор;55,129031;61,4226456;168.5952626;ПродуктСО533;168,5952626;1;0;Конвиниенс
2,9452E+14;Магнит Лодочник;55,09861;61,483456;94.14269053;ПродуктСО423;116,5583515;0;0.238103041;Конвиниенс
N*551752623;Магнит Гравий;55,13169049;61,44182425;63.74723994;ПродуктСО533;103,4848878;0;0.623362642;Конвиниенс
2,9879E+14;Магнит Мироощущение;55,1687731;61,5272413;103.2625627;ПродуктСО444;113,588819;0;0.1;Конвиниенс
2,9879E+14;Магнит Оптимат;55,16224592;61,44938037;49.95053038;ПродуктСО543;86,90264878;0;0.739774295;Конвиниенс
N*551754325;Магнит Опыт;55,24196788;61,3784845;86.54074432;ПродуктСО433;120,0517368;0;0.387227921;Конвиниенс
2,9879E+14;Пятёрочка;55,1939343;61,3085609;89.3784711;ПродуктСО423;116,5583515;0;0.304098739;Конвиниенс
2,9879E+14;Пятёрочка;55,1794345;61,3705641;103.3556331;ПродуктСО433;120,0517368;0;0.161540337;Конвиниенс
1911017503;Пятёрочка;55,26804401;61,39511894;172.7597918;ПродуктСО533;172,7597918;1;0;Конвиниенс
2,9879E+14;Магнит Данные;55,19494159;61,41032452;315.5624068;ПродуктСО521;315,5624068;1;0;Конвиниенс
2,9879E+14;Пятёрочка;55,194013;61,315713;159.3359166;ПродуктСО423;159,3359166;1;0;Конвиниенс
N*551754294;Магнит Бобочка;55,2004887;61,3190205;177.0279328;ПродуктСО443;177,0279328;1;0;Конвиниенс
N295632;Пятерочка-5596;55,12128829;61,45933539;122.0186885;ПродуктСО423;122,0186885;1;0;Конвиниенс
2,9452E+14;Пятерочка-5445;55,15488351;61,37591192;76.76735321;ПродуктСО543;123,173728;0;0.60450664;Конвиниенс
2,9879E+14;Пятёрочка;55,142231;61,424499;113.0126055;ПродуктСО523;113,0126055;1;0;Конвиниенс
N*551754248;Магнит Компаратив;55,14501451;61,40040024;58.42283506;ПродуктСО532;97,67903964;0;0.671932551;Конвиниенс
2,9452E+14;Магнит Таежный;55,14143418;61,45209854;113.5192466;ПродуктСО434;131,2589914;0;0.156270811;Конвиниенс
2,9452E+14;Магнит Сарх;55,154616;61,38154;62.84536697;ПродуктСО522;107,8619653;0;0.716307351;Конвиниенс
2,9879E+14;Магнит Грандис;55,2093438;61,274785;178.8269908;ПродуктСО533;178,8269908;1;0;Конвиниенс
2,9452E+14;Комолова Н.Л 1;55,0394175;61,376888;123.9870511;ПродуктСО433;123,9870511;1;0;Конвиниенс
2,9879E+14;Пятёрочка;55,072474;61,394334;190.8500937;ПродуктСО533;190,8500937;1;0;Конвиниенс
2,9879E+14;Пятерочка x5;55,13859401;61,40253827;99.41398786;ПродуктСО512;99,41398786;1;0;Конвиниенс
2,9879E+14;Магнит Игарка;55,084421;61,3347253;273.4569934;ПродуктСО442;356,9262061;0;0.305237075;Конвиниенс
6822364;Магнит Дизажио;55,11706559;61,39143124;255.3409509;ПродуктСО432;255,3409509;1;0;Конвиниенс
2,9879E+14;Магнит Мелок;55,14482188;61,38691004;52.70990463;ПродуктСО533;92,44755252;0;0.753893375;Конвиниенс
N*551754192;Магнит Бинтимани;55,10868865;61,47913747;152.0188478;ПродуктСО443;153,2682432;0;0.008218688;Конвиниенс
N295612;Пятерочка;55,18913873;61,47672356;129.9556981;ПродуктСО433;129,9556981;1;0;Конвиниенс
2,9879E+14;Магнит Говор;55,1783423;61,4578817;169.4291407;ПродуктСО543;169,4291407;1;0;Конвиниенс
N*551752977;Магнит Абелакский;55,18885818;61,47612928;147.3907314;ПродуктСО543;147,3907314;1;0;Конвиниенс
N*551754190;Магнит Кавинс;55,17753937;61,48842557;175.7832846;ПродуктСО443;175,7832846;1;0;Конвиниенс
2,9452E+14;Магнит Гурьевка;55,1690045;61,4615497;67.71315557;ПродуктСО433;120,0517368;0;0.772945535;Конвиниенс
N*55175152;Магнит Челябинск 1 Братьев Кашириных;55,17946684;61,343755;163.9527802;ПродуктСО633;180,3480582;0;0.1;Гипермаркеты
N*551752901;Магнит Кизикин;55,1790604;61,3223453;55.17099296;ПродуктСО433;91,18651401;0;0.65279813;Конвиниенс
2,9452E+14;Магнит Материк;55,17012405;61,45198441;66.87143765;ПродуктСО433;120,0517368;0;0.79526179;Конвиниенс
2,9879E+14;Бристоль;55,208456;61,300352;99.53435754;СпецАлко403;114,1056401;0;0.1463945;Алкомаркеты
2,9879E+14;Бристоль;55,24485;61,396725;118.6210187;СпецАлко403;118,6210187;1;0;Алкомаркеты
2,9879E+14;Пятерочка;55,25854041;61,37062736;184.6986811;ПродуктСО533;184,6986811;1;0;Конвиниенс
2,9879E+14;Магнит Отсу;55,244793;61,404045;164.4092341;ПродуктСО543;164,4092341;1;0;Конвиниенс
2,9879E+14;Бристоль;55,21952619;61,29673149;91.66495121;СпецАлко403;114,1056401;0;0.244812096;Алкомаркеты
2,9452E+14;Магнит Челябинск 2 Молдавская;55,1920034;61,3021413;267.143563;ПродуктСО643;293,8579193;0;0.1;Гипермаркеты
2,9879E+14;Магнит Ороно;55,179277;61,293723;281.4855901;ПродуктСО443;281,4855901;1;0;Конвиниенс
N*551754326;Магнит Выметание;55,1726625;61,2932116;131.4065451;ПродуктСО533;132,4588263;0;0.008007829;Конвиниенс
2,9879E+14;Бристоль;55,150673;61,38613;52.19692472;СпецАлко403;86,42861674;0;0.655818177;Алкомаркеты
2,9452E+14;Пятерочка;55,17605576;61,39764324;102.411097;ПродуктСО523;112,8544541;0;0.101974858;Конвиниенс
1911017547;Пятерочка;55,187323;61,3939978;64.66491187;ПродуктСО523;112,8544541;0;0.745219329;Конвиниенс
2,9452E+14;Магнит Фронтон;55,18302536;61,39133453;90.42713507;ПродуктСО533;132,4588263;0;0.464812815;Конвиниенс
2,9452E+14;ТК Лента -212;55,22739853;61,37664915;367.0198092;ПродуктСО643;367,0198092;1;0;Гипермаркеты
2,94521E+14;Магнит Ряженка;55,18623622;61,43509103;144.5510026;ПродуктСО543;144,5510026;1;0;Конвиниенс
2,9879E+14;Магнит Джетысай;55,23674;61,380104;278.6568252;ПродуктСО533;278,6568252;1;0;Конвиниенс
2,9879E+14;Бристоль;55,196083;61,333275;171.4561127;СпецАлко403;171,4561127;1;0;Алкомаркеты
1911017494;Пятерочка;55,19906886;61,31382121;118.0765923;ПродуктСО423;118,0765923;1;0;Конвиниенс
2,9879E+14;Магнит Массиллон;55,199773;61,329062;141.1518389;ПродуктСО543;141,1518389;1;0;Конвиниенс
2,9879E+14;Магнит Перевальск;55,193371;61,361447;97.32816584;ПродуктСО543;123,173728;0;0.265550696;Конвиниенс
2,94521E+14;Метрополис;55,12397733;61,47121288;152.2092796;ПродуктСО623;190,2181547;0;0.249714572;Дискаунтеры
2,9879E+14;Метрополис;55,12340813;61,43500641;117.9178686;ПродуктСО523;117,9178686;1;0;Конвиниенс
1911017702;Победа;55,17072109;61,46308277;89.05883289;ПродуктСО543;123,173728;0;0.383060209;Конвиниенс
2,9879E+14;Магнит Паия;55,117493;61,464638;290.1623899;ПродуктСО433;290,1623899;1;0;Конвиниенс
2,9879E+14;Бристоль;55,144629;61,438585;163.7336002;СпецАлко403;163,7336002;1;0;Алкомаркеты
2,9879E+14;Бристоль;55,167683;61,435881;146.773304;СпецАлко403;146,773304;1;0;Алкомаркеты
2,9452E+14;ТК Лента -213;55,143369;61,452949;318.5684198;ПродуктСО633;318,5684198;1;0;Гипермаркеты
2,9879E+14;Магнит Парагоулд;55,138521;61,450416;87.23084218;ПродуктСО443;153,2682432;0;0.757041884;Конвиниенс
2,9879E+14;Бристоль;55,188411;61,285279;64.06698752;СпецАлко403;114,1056401;0;0.781036451;Алкомаркеты
N*551754218;Магнит Челябинск 5 Краснопольский (а);55,2086898;61,2865697;172.9255952;ПродуктСО623;190,2181547;0;0.1;Гипермаркеты
2,9452E+14;Семиков И. Е.(Юрюзань);55,18639737;61,43595055;65.55131912;СпецАлко413;115,8035316;0;0.766608715;Алкомаркеты
2,9452E+14;Бакшенов ИП;55,18000031;61,29840088;23.43151232;ПродуктСО343;25,77466355;0;0.1;Конвиниенс
2,9452E+14;Бакшенов ИП;55,11495842;61,46441096;29.90937578;ПродуктСО323;37,00194039;0;0.23713516;Конвиниенс
2,9452E+14;Бакшенов ИП;55,1185101;61,4278815;14.02122582;ПродуктСО324;15,4233484;0;0.1;Конвиниенс
2,9879E+14;Магнит Просодия;55,1054464;61,3615266;375.4997449;ПродуктСО442;375,4997449;1;0;Конвиниенс
2,9879E+14;Магнит Фрайштадт;55,132767;61,421078;226.5210278;ПродуктСО533;226,5210278;1;0;Конвиниенс
2,9879E+14;Магнит Нахки;55,17812;61,341846;150.151447;ПродуктСО443;153,2682432;0;0.020757684;Конвиниенс
N*551754239;Магнит Бугристость;55,24326611;61,40769485;210.5895204;ПродуктСО543;210,5895204;1;0;Конвиниенс
2,9452E+14;Магнит Восьмеричный;55,1807749;61,3711667;174.7973425;ПродуктСО443;174,7973425;1;0;Конвиниенс
1911017514;СПАР;55,17208714;61,3054242;99.60611373;ПродуктСО543;123,173728;0;0.23660811;Гипермаркеты
534036;Эталон ООО;55,16077867;61,40357481;2.082225406;СпецАлко233;2,290447946;0;0.1;Алкомаркеты
2,9452E+14;Афонин ИП;55,11809921;61,38380051;73.06128249;ПродуктЧрПрил443;73,06128249;1;0;Конвиниенс
2,9452E+14;Козицын ИП;55,13299942;61,37139893;17.45305657;ПродуктЧрПрил332;30,06320628;0;0.722518125;Конвиниенс
2,9452E+14;Семиков Мечта;55,2533989;61,38019943;75.84567542;СпецАлко433;83,43024296;0;0.1;Алкомаркеты
1911122308;Красное и Белое;55,1638413;61,29836813;92.71073985;СпецАлко443;101,9818138;0;0.1;Алкомаркеты
2,9879E+14;Красное и Белое;55,13759;61,444972;58.47311062;СпецАлко443;101,9818138;0;0.744080531;Алкомаркеты
2,9879E+14;Красное и Белое;55,170974;61,297594;64.58827897;СпецАлко443;101,9818138;0;0.578952334;Алкомаркеты
N12700602;Красное и Белое;55,11145591;61,38565707;278.6832578;СпецАлко443;278,6832578;1;0;Алкомаркеты
N12701301;Красное и Белое;55,1145089;61,34596277;134.613021;СпецАлко443;134,613021;1;0;Алкомаркеты
2,9452E+14;Лента;55,10814269;61,34839366;684.8004218;ПродуктСО644;684,8004218;1;0;Гипермаркеты
2,9879E+14;Магнит Сумралл;55,140682;61,37563;138.9755543;ПродуктСО541;152,8731097;0;0.1;Конвиниенс
2,9879E+14;Магнит Зажевичи;55,206796;61,284326;132.3988749;ПродуктСО533;132,4588263;0;0.000452809;Конвиниенс
2,9879E+14;Красное и Белое;55,146053;61,43705;74.58459672;СпецАлко403;114,1056401;0;0.529882108;Алкомаркеты
2,9879E+14;Красное и Белое;55,244423;61,36698;119.7527734;СпецАлко403;119,7527734;1;0;Алкомаркеты
2,9879E+14;Красное и Белое;55,25759;61,395805;87.85869251;СпецАлко403;114,1056401;0;0.298740475;Алкомаркеты
2,9879E+14;Красное и Белое;55,149944;61,4131;50.9175211;СпецАлко403;85,14921312;0;0.672296908;Алкомаркеты
2,9879E+14;Чижик;55,1902538;61,3871813;21.98094489;ПродуктСО503;37,05135824;0;0.685612626;Жесткие Дискаунтеры
2,9879E+14;Чижик;55,244423;61,36698;23.52537299;ПродуктСО503;38,59578633;0;0.640602525;Жесткие Дискаунтеры
2,9879E+14;Ч74070 Челябинск Сталеваров 1;55,2668;61,40301;36.11143914;ПродуктСО503;50,23471114;0;0.391102441;Жесткие Дискаунтеры
2,9879E+14;Ч74092 Челябинск Эльтонская2-я;55,1773245;61,5236515;30.66057151;ПродуктСО503;50,23471114;0;0.63841405;Жесткие Дискаунтеры
2,9879E+14;Ч74108 Челябинск Гражданская29;55,12918;61,419523;28.44230947;ПродуктСО503;50,23471114;0;0.76619663;Жесткие Дискаунтеры
2,9879E+14;Ч74103 Челябинск Масленникова;55,11847687;61,45941544;28.4689604;ПродуктСО503;50,23471114;0;0.764543223;Жесткие Дискаунтеры
2,9879E+14;26465-Пятерочка;55,17246;61,524653;137.5289426;ПродуктСО514;137,5289426;1;0;Конвиниенс
2,9879E+14;27082-Пятерочка;55,151189;61,404027;53.91895086;ПродуктСО502;57,42162076;0;0.064961759;Конвиниенс
2,9879E+14;26685-Пятерочка;55,164515;61,469137;78.44183808;ПродуктСО413;82,35002502;0;0.049822735;Конвиниенс
2,9879E+14;26684-Пятерочка;55,262447;61,404736;38.12966888;ПродуктСО513;67,77980724;0;0.777613319;Конвиниенс
2,9879E+14;27402-Пятерочка;55,167179;61,291333;53.16021608;ПродуктСО502;57,42162076;0;0.080161538;Конвиниенс
2,9879E+14;Перекресток;55,178588;61,355221;70.97525247;ПродуктСО433;120,0517368;0;0.691459102;Супермаркеты
2,9879E+14;Красное и Белое;55,179;61,456183;47.04593313;СпецАлко403;81,27762515;0;0.727622766;Алкомаркеты
2,9879E+14;Монетка;55,038289;61,368265;45.06473028;ПродуктСО503;50,23471114;0;0.11472344;Конвиниенс
